[chain] waiting for phase-1 inventory to complete (Fri Jul 24 02:54:34 WEST 2026)
[chain] inventory complete: 9861 charts. unique images:
charts inventoried : 9861 (9826 ok)
unique images      : 8397
[chain] launching phase-2 CVE scan (Fri Jul 24 03:50:16 WEST 2026)
cve: 8397 unique images, 0 done, 8397 to scan (6 workers)
  5850/8397 (5167/h, ETA 0.5h)
  5860/8397 (5170/h, ETA 0.5h)
  5870/8397 (5170/h, ETA 0.5h)
  5880/8397 (5171/h, ETA 0.5h)
  5890/8397 (5172/h, ETA 0.5h)
  5900/8397 (5176/h, ETA 0.5h)
  5910/8397 (5177/h, ETA 0.5h)
  5920/8397 (5177/h, ETA 0.5h)
  5930/8397 (5176/h, ETA 0.5h)
  5940/8397 (5172/h, ETA 0.5h)
  5950/8397 (5173/h, ETA 0.5h)
  5960/8397 (5170/h, ETA 0.5h)
  5970/8397 (5176/h, ETA 0.5h)
  5980/8397 (5172/h, ETA 0.5h)
  5990/8397 (5173/h, ETA 0.5h)
  6000/8397 (5171/h, ETA 0.5h)
  6010/8397 (5170/h, ETA 0.5h)
  6020/8397 (5167/h, ETA 0.5h)
  6030/8397 (5165/h, ETA 0.5h)
  6040/8397 (5165/h, ETA 0.5h)
  6050/8397 (5162/h, ETA 0.5h)
  6060/8397 (5161/h, ETA 0.5h)
  6070/8397 (5158/h, ETA 0.5h)
  6080/8397 (5158/h, ETA 0.4h)
  6090/8397 (5155/h, ETA 0.4h)
  6100/8397 (5155/h, ETA 0.4h)
  6110/8397 (5156/h, ETA 0.4h)
  6120/8397 (5154/h, ETA 0.4h)
  6130/8397 (5151/h, ETA 0.4h)
  6140/8397 (5149/h, ETA 0.4h)
  6150/8397 (5150/h, ETA 0.4h)
  6160/8397 (5147/h, ETA 0.4h)
  6170/8397 (5144/h, ETA 0.4h)
  6180/8397 (5144/h, ETA 0.4h)
  6190/8397 (5147/h, ETA 0.4h)
  6200/8397 (5145/h, ETA 0.4h)
  6210/8397 (5145/h, ETA 0.4h)
  6220/8397 (5146/h, ETA 0.4h)
  6230/8397 (5148/h, ETA 0.4h)
  6240/8397 (5149/h, ETA 0.4h)
  6250/8397 (5149/h, ETA 0.4h)
  6260/8397 (5148/h, ETA 0.4h)
  6270/8397 (5148/h, ETA 0.4h)
  6280/8397 (5151/h, ETA 0.4h)
  6290/8397 (5152/h, ETA 0.4h)
  6300/8397 (5154/h, ETA 0.4h)
  6310/8397 (5152/h, ETA 0.4h)
  6320/8397 (5153/h, ETA 0.4h)
  6330/8397 (5156/h, ETA 0.4h)
  6340/8397 (5152/h, ETA 0.4h)
  6350/8397 (5151/h, ETA 0.4h)
  6360/8397 (5150/h, ETA 0.4h)
  6370/8397 (5151/h, ETA 0.4h)
  6380/8397 (5150/h, ETA 0.4h)
  6390/8397 (5147/h, ETA 0.4h)
  6400/8397 (5149/h, ETA 0.4h)
  6410/8397 (5147/h, ETA 0.4h)
  6420/8397 (5145/h, ETA 0.4h)
  6430/8397 (5144/h, ETA 0.4h)
  6440/8397 (5144/h, ETA 0.4h)
  6450/8397 (5142/h, ETA 0.4h)
  6460/8397 (5140/h, ETA 0.4h)
  6470/8397 (5138/h, ETA 0.4h)
  6480/8397 (5140/h, ETA 0.4h)
  6490/8397 (5137/h, ETA 0.4h)
  6500/8397 (5136/h, ETA 0.4h)
  6510/8397 (5135/h, ETA 0.4h)
  6520/8397 (5135/h, ETA 0.4h)
  6530/8397 (5133/h, ETA 0.4h)
  6540/8397 (5132/h, ETA 0.4h)
  6550/8397 (5132/h, ETA 0.4h)
  6560/8397 (5130/h, ETA 0.4h)
  6570/8397 (5128/h, ETA 0.4h)
  6580/8397 (5126/h, ETA 0.4h)
  6590/8397 (5126/h, ETA 0.4h)
  6600/8397 (5124/h, ETA 0.4h)
  6610/8397 (5123/h, ETA 0.3h)
  6620/8397 (5120/h, ETA 0.3h)
  6630/8397 (5123/h, ETA 0.3h)
  6640/8397 (5123/h, ETA 0.3h)
  6650/8397 (5121/h, ETA 0.3h)
  6660/8397 (5119/h, ETA 0.3h)
  6670/8397 (5120/h, ETA 0.3h)
  6680/8397 (5118/h, ETA 0.3h)
  6690/8397 (5115/h, ETA 0.3h)
  6700/8397 (5116/h, ETA 0.3h)
  6710/8397 (5114/h, ETA 0.3h)
  6720/8397 (5110/h, ETA 0.3h)
  6730/8397 (5109/h, ETA 0.3h)
  6740/8397 (5111/h, ETA 0.3h)
  6750/8397 (5108/h, ETA 0.3h)
  6760/8397 (5107/h, ETA 0.3h)
  6770/8397 (5106/h, ETA 0.3h)
  6780/8397 (5105/h, ETA 0.3h)
  6790/8397 (5104/h, ETA 0.3h)
  6800/8397 (5102/h, ETA 0.3h)
  6810/8397 (5103/h, ETA 0.3h)
  6820/8397 (5103/h, ETA 0.3h)
  6830/8397 (5101/h, ETA 0.3h)
  6840/8397 (5099/h, ETA 0.3h)
  6850/8397 (5099/h, ETA 0.3h)
  6860/8397 (5096/h, ETA 0.3h)
  6870/8397 (5096/h, ETA 0.3h)
  6880/8397 (5095/h, ETA 0.3h)
  6890/8397 (5094/h, ETA 0.3h)
  6900/8397 (5093/h, ETA 0.3h)
  6910/8397 (5092/h, ETA 0.3h)
  6920/8397 (5093/h, ETA 0.3h)
  6930/8397 (5090/h, ETA 0.3h)
  6940/8397 (5090/h, ETA 0.3h)
  6950/8397 (5087/h, ETA 0.3h)
  6960/8397 (5086/h, ETA 0.3h)
  6970/8397 (5085/h, ETA 0.3h)
  6980/8397 (5082/h, ETA 0.3h)
  6990/8397 (5083/h, ETA 0.3h)
  7000/8397 (5081/h, ETA 0.3h)
  7010/8397 (5080/h, ETA 0.3h)
  7020/8397 (5077/h, ETA 0.3h)
  7030/8397 (5080/h, ETA 0.3h)
  7040/8397 (5077/h, ETA 0.3h)
  7050/8397 (5074/h, ETA 0.3h)
  7060/8397 (5071/h, ETA 0.3h)
  7070/8397 (5073/h, ETA 0.3h)
  7080/8397 (5071/h, ETA 0.3h)
  7090/8397 (5069/h, ETA 0.3h)
  7100/8397 (5070/h, ETA 0.3h)
  7110/8397 (5070/h, ETA 0.3h)
  7120/8397 (5068/h, ETA 0.3h)
  7130/8397 (5068/h, ETA 0.3h)
  7140/8397 (5068/h, ETA 0.2h)
  7150/8397 (5065/h, ETA 0.2h)
  7160/8397 (5064/h, ETA 0.2h)
  7170/8397 (5064/h, ETA 0.2h)
  7180/8397 (5064/h, ETA 0.2h)
  7190/8397 (5062/h, ETA 0.2h)
  7200/8397 (5062/h, ETA 0.2h)
  7210/8397 (5061/h, ETA 0.2h)
  7220/8397 (5062/h, ETA 0.2h)
  7230/8397 (5060/h, ETA 0.2h)
  7240/8397 (5059/h, ETA 0.2h)
  7250/8397 (5058/h, ETA 0.2h)
  7260/8397 (5059/h, ETA 0.2h)
  7270/8397 (5057/h, ETA 0.2h)
  7280/8397 (5056/h, ETA 0.2h)
  7290/8397 (5058/h, ETA 0.2h)
  7300/8397 (5065/h, ETA 0.2h)
  7310/8397 (5062/h, ETA 0.2h)
  7320/8397 (5062/h, ETA 0.2h)
  7330/8397 (5061/h, ETA 0.2h)
  7340/8397 (5060/h, ETA 0.2h)
  7350/8397 (5057/h, ETA 0.2h)
  7360/8397 (5055/h, ETA 0.2h)
  7370/8397 (5054/h, ETA 0.2h)
  7380/8397 (5051/h, ETA 0.2h)
  7390/8397 (5052/h, ETA 0.2h)
  7400/8397 (5054/h, ETA 0.2h)
  7410/8397 (5054/h, ETA 0.2h)
  7420/8397 (5054/h, ETA 0.2h)
  7430/8397 (5051/h, ETA 0.2h)
  7440/8397 (5049/h, ETA 0.2h)
  7450/8397 (5048/h, ETA 0.2h)
  7460/8397 (5046/h, ETA 0.2h)
  7470/8397 (5046/h, ETA 0.2h)
  7480/8397 (5047/h, ETA 0.2h)
  7490/8397 (5050/h, ETA 0.2h)
  7500/8397 (5050/h, ETA 0.2h)
  7510/8397 (5051/h, ETA 0.2h)
  7520/8397 (5051/h, ETA 0.2h)
  7530/8397 (5052/h, ETA 0.2h)
  7540/8397 (5055/h, ETA 0.2h)
  7550/8397 (5055/h, ETA 0.2h)
  7560/8397 (5054/h, ETA 0.2h)
  7570/8397 (5055/h, ETA 0.2h)
  7580/8397 (5056/h, ETA 0.2h)
  7590/8397 (5058/h, ETA 0.2h)
  7600/8397 (5059/h, ETA 0.2h)
  7610/8397 (5060/h, ETA 0.2h)
  7620/8397 (5062/h, ETA 0.2h)
  7630/8397 (5064/h, ETA 0.2h)
  7640/8397 (5063/h, ETA 0.1h)
  7650/8397 (5061/h, ETA 0.1h)
  7660/8397 (5061/h, ETA 0.1h)
  7670/8397 (5061/h, ETA 0.1h)
  7680/8397 (5061/h, ETA 0.1h)
  7690/8397 (5065/h, ETA 0.1h)
  7700/8397 (5063/h, ETA 0.1h)
  7710/8397 (5064/h, ETA 0.1h)
  7720/8397 (5071/h, ETA 0.1h)
  7730/8397 (5072/h, ETA 0.1h)
  7740/8397 (5074/h, ETA 0.1h)
  7750/8397 (5072/h, ETA 0.1h)
  7760/8397 (5071/h, ETA 0.1h)
  7770/8397 (5070/h, ETA 0.1h)
  7780/8397 (5067/h, ETA 0.1h)
  7790/8397 (5067/h, ETA 0.1h)
  7800/8397 (5068/h, ETA 0.1h)
  7810/8397 (5068/h, ETA 0.1h)
  7820/8397 (5071/h, ETA 0.1h)
  7830/8397 (5072/h, ETA 0.1h)
  7840/8397 (5071/h, ETA 0.1h)
  7850/8397 (5072/h, ETA 0.1h)
  7860/8397 (5074/h, ETA 0.1h)
  7870/8397 (5075/h, ETA 0.1h)
  7880/8397 (5076/h, ETA 0.1h)
  7890/8397 (5076/h, ETA 0.1h)
  7900/8397 (5076/h, ETA 0.1h)
  7910/8397 (5079/h, ETA 0.1h)
  7920/8397 (5080/h, ETA 0.1h)
  7930/8397 (5080/h, ETA 0.1h)
  7940/8397 (5080/h, ETA 0.1h)
  7950/8397 (5081/h, ETA 0.1h)
  7960/8397 (5084/h, ETA 0.1h)
  7970/8397 (5085/h, ETA 0.1h)
  7980/8397 (5086/h, ETA 0.1h)
  7990/8397 (5083/h, ETA 0.1h)
  8000/8397 (5083/h, ETA 0.1h)
  8010/8397 (5083/h, ETA 0.1h)
  8020/8397 (5083/h, ETA 0.1h)
  8030/8397 (5084/h, ETA 0.1h)
  8040/8397 (5085/h, ETA 0.1h)
  8050/8397 (5085/h, ETA 0.1h)
  8060/8397 (5082/h, ETA 0.1h)
  8070/8397 (5080/h, ETA 0.1h)
  8080/8397 (5080/h, ETA 0.1h)
  8090/8397 (5082/h, ETA 0.1h)
  8100/8397 (5081/h, ETA 0.1h)
  8110/8397 (5081/h, ETA 0.1h)
  8120/8397 (5079/h, ETA 0.1h)
  8130/8397 (5081/h, ETA 0.1h)
  8140/8397 (5080/h, ETA 0.1h)
  8150/8397 (5077/h, ETA 0.0h)
  8160/8397 (5076/h, ETA 0.0h)
  8170/8397 (5074/h, ETA 0.0h)
  8180/8397 (5071/h, ETA 0.0h)
  8190/8397 (5071/h, ETA 0.0h)
  8200/8397 (5068/h, ETA 0.0h)
  8210/8397 (5066/h, ETA 0.0h)
  8220/8397 (5063/h, ETA 0.0h)
  8230/8397 (5063/h, ETA 0.0h)
  8240/8397 (5060/h, ETA 0.0h)
  8250/8397 (5058/h, ETA 0.0h)
  8260/8397 (5057/h, ETA 0.0h)
  8270/8397 (5055/h, ETA 0.0h)
  8280/8397 (5052/h, ETA 0.0h)
  8290/8397 (5052/h, ETA 0.0h)
  8300/8397 (5052/h, ETA 0.0h)
  8310/8397 (5052/h, ETA 0.0h)
  8320/8397 (5052/h, ETA 0.0h)
  8330/8397 (5053/h, ETA 0.0h)
  8340/8397 (5056/h, ETA 0.0h)
  8350/8397 (5055/h, ETA 0.0h)
  8360/8397 (5053/h, ETA 0.0h)
  8370/8397 (5052/h, ETA 0.0h)
  8380/8397 (5050/h, ETA 0.0h)
  8390/8397 (5047/h, ETA 0.0h)
  8397/8397 (5049/h, ETA 0.0h)
cve: wrote 8397 records
[chain] CVE scan complete (Fri Jul 24 05:30:03 WEST 2026)
charts inventoried : 9861 (9826 ok)
unique images      : 8397
images CVE-scanned : 8397 (528 ok)
CVEs by severity   : CRIT=3305  HIGH=42399  MEDI=85720  LOW=30398  UNKN=3173
TOTAL CVEs         : 164995
