repo_url,repo_name,chart_path,error
https://github.com/BYGX-wcr/Magma_NB-IoT,BYGX-wcr/Magma_NB-IoT,D:\helm_clones_github\BYGX-wcr__Magma_NB-IoT\cn\deploy\helm,"Error: chart file ""virtctl"" is larger than the maximum file size 5242880"
https://github.com/Blastz13/quality_reducer,Blastz13/quality_reducer,D:\helm_clones_github\Blastz13__quality_reducer\k8s\kube-prometheus-stack,"Error: no repository definition for https://prometheus-community.github.io/helm-charts, https://prometheus-community.github.io/helm-charts, https://grafana.github.io/helm-charts, https://prometheus-community.github.io/helm-charts. Please add the missing repos via 'helm repo add'"
https://github.com/CERIT-SC/rancher-apps-secure,CERIT-SC/rancher-apps-secure,D:\helm_clones_github\CERIT-SC__rancher-apps-secure\charts\monitoring\v0.1,"level=INFO msg=""warning: a valid Helm v3 hash was not found. Checking against Helm v2 hash...""
Error: the lock file (requirements.lock) is out of sync with the dependencies file (requirements.yaml). Please update the dependencies"
https://github.com/Chalupa-Tech/chalupa-tech-local,Chalupa-Tech/chalupa-tech-local,D:\helm_clones_github\Chalupa-Tech__chalupa-tech-local\gitops\apps\media\clonarr,Error: no repository definition for https://bjw-s-labs.github.io/helm-charts/. Please add the missing repos via 'helm repo add'
https://github.com/CloudLargeScale-UCLouvain/c2b2,CloudLargeScale-UCLouvain/c2b2,D:\helm_clones_github\CloudLargeScale-UCLouvain__c2b2\caliper,Error: no repository definition for https://halkeye.github.io/helm-charts/. Please add the missing repos via 'helm repo add'
https://github.com/DEL-ORG/s7mensah,DEL-ORG/s7mensah,D:\helm_clones_github\DEL-ORG__s7mensah\argo-helm\charts\argo-cd,Error: no repository definition for https://dandydeveloper.github.io/charts/. Please add the missing repos via 'helm repo add'
https://github.com/DakEnviy/my-terraform,DakEnviy/my-terraform,D:\helm_clones_github\DakEnviy__my-terraform\internal\cluster\helm\gitlab,"Error: no repository definition for https://charts.jetstack.io/, https://prometheus-community.github.io/helm-charts, https://charts.bitnami.com/bitnami, https://charts.gitlab.io/, https://charts.bitnami.com/bitnami, https://charts.gitlab.io/. Please add the missing repos via 'helm repo add'"
https://github.com/Dystopian00/truecharts,Dystopian00/truecharts,D:\helm_clones_github\Dystopian00__truecharts\charts\incubator\docuseal,"Saving 1 charts
Downloading common from repo oci://tccr.io/truecharts
Save error occurred:  could not download oci://tccr.io/truecharts/common: failed to perform ""FetchReference"" on source: tccr.io/truecharts/common:24.1.5: not found
Error: could not download oci://tccr.io/truecharts/common: failed to perform ""FetchReference"" on source: tccr.io/truecharts/common:24.1.5: not found"
https://github.com/Feederhigh5/master-thesis-poc,Feederhigh5/master-thesis-poc,D:\helm_clones_github\Feederhigh5__master-thesis-poc\litmus,Error: no repository definition for https://raw.githubusercontent.com/bitnami/charts/archive-full-index/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/Genocs/genocs-argocd,Genocs/genocs-argocd,D:\helm_clones_github\Genocs__genocs-argocd\helm-dependency,Error: validation: chart.metadata.version is required
